ImageName,CellType,BoxX,BoxY,BoxW,BoxH,Area,Perimeter,Circularity,AspectRatio,MeanBlue,MeanGreen,MeanRed,StdDevBlue,StdDevGreen,StdDevRed,Solidity,Extent,GroundTruth_Label,IoU_Score
BloodImage_00026.jpeg,Piastrina,294,436,18,12,83.5,53.6985,0.363892,1.5,203.178,164.495,171.093,7.76382,4.23023,7.26216,0.769585,0.386574,Piastrina,0.15428571428571428
BloodImage_00026.jpeg,Piastrina,88,431,9,8,21.0,28.1421,0.333208,1.125,180.735,183.853,180.029,5.38139,4.13118,3.98147,0.575342,0.291667,Rumore,0.006740310803220371
BloodImage_00026.jpeg,Piastrina,0,418,8,19,62.5,49.2132,0.324285,0.421053,154.376,120.024,156.694,13.5421,9.14456,8.73266,0.651042,0.411184,Rumore,0.0
BloodImage_00026.jpeg,Piastrina,421,324,9,7,47.0,26.8284,0.820573,1.28571,191.836,185.508,181.852,4.96935,5.61795,5.79665,1.0,0.746032,Rumore,0.0032565712956501513
BloodImage_00026.jpeg,Piastrina,163,279,11,8,40.5,30.3848,0.551255,1.375,195.074,161.963,158.963,3.299,2.82163,2.57454,0.852632,0.460227,Piastrina,0.06285714285714286
BloodImage_00026.jpeg,Piastrina,50,236,8,10,27.5,25.5563,0.529109,0.8,182.0,131.231,146.897,6.77476,1.24985,2.59975,0.846154,0.34375,Rumore,0.006213109661385523
BloodImage_00026.jpeg,Piastrina,234,182,5,13,35.0,28.4853,0.542047,0.384615,138.878,161.776,148.959,21.5233,19.9523,20.7983,0.921053,0.538462,Rumore,0.0
BloodImage_00026.jpeg,Piastrina,204,166,4,6,7.5,14.2426,0.464612,0.666667,182.133,176.667,172.133,3.86207,2.67499,3.20139,0.789474,0.3125,Rumore,0.001983635011157947
BloodImage_00026.jpeg,Piastrina,110,132,5,8,16.0,19.6569,0.520357,0.625,143.462,115.154,157.692,5.18304,1.5113,3.74956,0.8,0.4,Rumore,0.0033060583519299116
BloodImage_00026.jpeg,Piastrina,605,130,5,5,9.5,14.2426,0.588508,1.0,165.059,140.882,172.176,3.26245,3.23369,3.34726,0.791667,0.38,Rumore,0.0
BloodImage_00026.jpeg,Piastrina,387,128,12,12,41.5,56.5269,0.16321,1.0,175.136,134.197,174.833,17.1896,6.29386,8.17717,0.474286,0.288194,GlobuloRosso,0.01098565761367104
BloodImage_00026.jpeg,Piastrina,162,118,6,10,29.5,23.8995,0.649015,0.6,154.415,130.244,163.732,6.08467,4.28144,5.09914,0.893939,0.491667,Rumore,0.004959087527894868
BloodImage_00026.jpeg,Piastrina,162,92,10,10,25.0,34.4853,0.264169,1.0,153.929,127.643,164.69,6.26932,4.0404,3.85751,0.47619,0.25,Rumore,0.008265145879824779
BloodImage_00026.jpeg,Piastrina,183,0,23,4,48.0,49.3137,0.248037,5.75,139.653,152.917,174.056,4.38799,7.36122,2.61878,0.857143,0.521739,Rumore,0.003787566899958831
BloodImage_00026.jpeg,GlobuloRosso,184,0,45,80,2719.5,267.983,0.475867,0.5625,149.698,151.153,174.743,10.4533,11.4094,7.28061,0.858022,0.755417,GlobuloRosso,0.28796455820822053
BloodImage_00026.jpeg,GlobuloRosso,378,14,17,66,549.0,152.627,0.296154,0.257576,173.756,160.82,180.66,8.4349,6.05829,3.88888,0.919598,0.489305,GlobuloBianco,0.02858535000812084
BloodImage_00026.jpeg,GlobuloRosso,393,0,51,80,3138.0,240.912,0.679434,0.6375,160.989,120.119,172.662,9.37176,13.8873,8.4506,0.949327,0.769118,GlobuloBianco,0.22473226238286478
BloodImage_00026.jpeg,GlobuloRosso,572,0,68,80,4753.5,280.527,0.759057,0.85,149.638,149.187,177.392,11.6507,7.15554,5.67281,0.977885,0.873805,Rumore,0.0
BloodImage_00026.jpeg,GlobuloRosso,195,3,80,80,5108.5,344.066,0.542275,1.0,157.972,154.876,177.312,14.0425,12.4627,6.9984,0.893485,0.798203,GlobuloRosso,0.5289693363087858
BloodImage_00026.jpeg,GlobuloRosso,318,31,61,80,3954.0,291.397,0.585162,0.7625,156.311,157.765,180.614,9.12972,10.2982,5.94792,0.875263,0.810246,GlobuloRosso,0.1260093896713615
BloodImage_00026.jpeg,GlobuloRosso,387,48,55,72,1123.5,229.983,0.266927,0.763889,176.607,158.033,180.69,12.0918,7.66572,4.32527,0.58047,0.283712,GlobuloBianco,0.15741771346795994
BloodImage_00026.jpeg,GlobuloRosso,396,40,45,54,1384.0,172.569,0.584013,0.833333,161.62,122.217,169.688,11.1239,17.3121,10.0749,0.900455,0.569547,GlobuloBianco,0.13592884712200035
BloodImage_00026.jpeg,GlobuloRosso,555,50,80,80,5820.0,301.255,0.80587,1.0,160.822,161.778,180.89,18.4975,16.5782,11.0075,0.987277,0.909375,GlobuloRosso,0.031485914196280614
BloodImage_00026.jpeg,GlobuloRosso,121,78,76,70,4277.5,260.468,0.792302,1.08571,159.624,152.819,177.208,13.5703,10.4994,6.35624,0.973819,0.804041,GlobuloRosso,0.4397057608066782
BloodImage_00026.jpeg,GlobuloRosso,44,86,80,73,4521.0,280.569,0.721716,1.09589,152.161,144.479,173.396,12.926,9.36991,6.4127,0.975405,0.774144,GlobuloRosso,0.4826845193817671
BloodImage_00026.jpeg,GlobuloRosso,332,92,80,80,6124.0,331.456,0.700477,1.0,161.32,160.382,183.12,14.8417,12.9061,7.35348,0.988061,0.956875,GlobuloRosso,0.4441812259401836
BloodImage_00026.jpeg,GlobuloRosso,515,102,80,80,3834.5,355.782,0.380672,1.0,159.758,154.934,181.298,11.6938,10.7405,4.40434,0.751053,0.599141,GlobuloRosso,0.2668475802804161
BloodImage_00026.jpeg,GlobuloRosso,0,122,80,80,4876.5,364.61,0.460957,1.0,162.478,156.478,177.156,12.9726,11.2742,6.67564,0.813699,0.761953,GlobuloRosso,0.5865429234338747
BloodImage_00026.jpeg,GlobuloRosso,465,130,80,80,5616.5,295.497,0.808292,1.0,149.648,146.263,176.892,10.2043,8.03877,4.44205,0.995039,0.877578,GlobuloRosso,0.39980009995002497
BloodImage_00026.jpeg,GlobuloRosso,363,135,80,80,6025.0,327.113,0.707574,1.0,156.458,156.252,181.176,11.665,8.86104,5.60946,0.975946,0.941406,GlobuloRosso,0.15350047303689687
BloodImage_00026.jpeg,GlobuloRosso,606,159,34,49,809.0,139.74,0.520614,0.693878,172.005,165.95,182.729,9.40549,4.95875,4.02403,0.828469,0.485594,Rumore,0.0019169329073482429
BloodImage_00026.jpeg,GlobuloRosso,115,163,80,80,5881.5,308.326,0.77746,1.0,164.704,161.457,182.447,9.599,7.84047,4.98387,0.979679,0.918984,GlobuloRosso,0.5289693363087858
BloodImage_00026.jpeg,GlobuloRosso,405,168,80,80,4518.0,430.108,0.306903,1.0,161.193,157.372,181.684,10.8495,8.47396,5.97224,0.746962,0.705937,GlobuloRosso,0.10113022113022113
BloodImage_00026.jpeg,GlobuloRosso,482,195,80,80,4368.0,404.652,0.33522,1.0,163.073,160.057,183.48,12.9835,8.98812,5.55777,0.711401,0.6825,GlobuloRosso,0.422877377913201
BloodImage_00026.jpeg,GlobuloRosso,331,201,80,80,4799.0,452.108,0.295037,1.0,169.907,168.842,188.74,15.1123,14.221,9.0924,0.794931,0.749844,GlobuloRosso,0.4341255666987224
BloodImage_00026.jpeg,GlobuloRosso,7,215,80,80,5126.0,294.711,0.741646,1.0,165.433,161.736,179.812,9.57644,9.91399,8.0539,0.961636,0.800937,GlobuloRosso,0.42616158626812667
BloodImage_00026.jpeg,GlobuloRosso,473,251,80,80,5588.5,314.953,0.707967,1.0,157.558,156.17,184.035,10.142,8.11682,5.51209,0.963618,0.873203,GlobuloRosso,0.2440944881889764
BloodImage_00026.jpeg,GlobuloRosso,231,312,69,50,2366.5,222.894,0.598574,1.38,171.518,167.596,194.331,6.84125,3.41874,3.6111,0.927857,0.685942,GlobuloRosso,0.23829258184832158
BloodImage_00026.jpeg,GlobuloRosso,353,364,60,61,3079.0,211.054,0.868627,0.983607,161.362,160.931,190.662,8.22866,3.83647,2.53813,0.993226,0.841257,GlobuloRosso,0.2798165137614679
BloodImage_00026.jpeg,GlobuloRosso,136,367,63,72,3588.0,248.083,0.732601,0.875,167.239,159.206,188.468,9.54949,5.70017,3.80341,0.976327,0.791005,GlobuloRosso,0.3872379216043756
BloodImage_00026.jpeg,GlobuloRosso,325,379,71,80,4340.0,269.338,0.751803,0.8875,159.675,163.026,190.764,5.87728,3.95455,2.97232,0.94574,0.764085,GlobuloRosso,0.43425076452599387
BloodImage_00026.jpeg,GlobuloRosso,0,392,44,80,2837.5,222.326,0.721383,0.55,162.964,156.772,179.105,11.3845,11.5622,7.12769,0.982344,0.806108,Rumore,0.0
BloodImage_00026.jpeg,GlobuloRosso,388,440,75,40,1961.5,210.953,0.553892,1.875,168.089,162.836,191.843,9.13515,5.19769,3.82248,0.940993,0.653833,GlobuloRosso,0.07904979197423165
BloodImage_00032.jpeg,GlobuloBianco,162,78,114,117,9167.0,427.304,0.630905,0.974359,199.761,113.198,129.727,12.3439,22.9035,25.9808,0.911867,0.687284,GlobuloBianco,0.8679638185722652
BloodImage_00032.jpeg,Piastrina,88,430,9,8,44.0,27.3137,0.741142,1.125,184.105,181.526,175.0,4.2784,4.16378,3.72285,0.916667,0.611111,Rumore,0.004281345565749235
BloodImage_00032.jpeg,Piastrina,114,422,10,9,37.0,38.6274,0.311616,1.11111,168.333,173.093,172.963,9.14492,10.3069,8.0161,0.654867,0.411111,Rumore,0.006119951040391677
BloodImage_00032.jpeg,Piastrina,399,401,17,15,182.5,52.3848,0.835723,1.13333,174.15,127.266,172.845,12.9321,6.01945,5.32565,0.96817,0.715686,GlobuloRosso,0.01871559633027523
BloodImage_00032.jpeg,Piastrina,148,389,8,6,14.0,19.3137,0.471636,1.33333,168.565,120.478,153.435,10.6315,1.86197,3.03352,0.8,0.291667,Rumore,0.0032639738882088943
BloodImage_00032.jpeg,Piastrina,134,384,12,10,45.0,34.1421,0.485111,1.2,190.443,117.721,161.0,13.737,3.667,6.23843,0.810811,0.375,Rumore,0.008159934720522236
BloodImage_00032.jpeg,Piastrina,467,368,5,5,14.5,15.4142,0.766894,1.0,173.739,143.217,178.174,4.14118,2.51874,2.15996,0.966667,0.58,Rumore,0.002955082742316785
BloodImage_00032.jpeg,Piastrina,153,368,11,14,62.0,38.9706,0.513013,0.785714,161.625,118.738,156.775,10.8298,6.88067,8.20667,0.826667,0.402597,GlobuloRosso,0.010471916224670202
BloodImage_00032.jpeg,Piastrina,268,339,8,12,55.0,31.3137,0.704861,0.666667,189.186,148.5,181.429,9.20449,8.95664,8.55498,0.916667,0.572917,Rumore,0.008311688311688312
BloodImage_00032.jpeg,Piastrina,572,335,7,7,31.5,21.0711,0.891553,1.0,171.119,145.405,161.69,6.74432,9.17569,7.29477,0.984375,0.642857,Rumore,0.005431770313712449
BloodImage_00032.jpeg,Piastrina,271,318,24,14,191.0,62.2843,0.618709,1.71429,191.114,146.096,178.785,15.5264,9.35231,8.58344,0.866213,0.568452,GlobuloRosso,0.02909090909090909
BloodImage_00032.jpeg,Piastrina,601,315,6,7,24.0,18.4853,0.88261,0.857143,166.727,139.818,165.485,8.83956,7.24236,6.27221,0.979592,0.571429,Rumore,0.004655803126039242
BloodImage_00032.jpeg,Piastrina,103,315,8,8,30.5,22.7279,0.741977,1.0,172.39,134.366,169.463,6.39694,2.0092,3.25425,0.910448,0.476562,Rumore,0.005044136191677175
BloodImage_00032.jpeg,Piastrina,282,298,14,10,83.5,37.5563,0.743926,1.4,179.267,134.059,177.02,10.8773,9.67473,6.62725,0.927778,0.596429,GlobuloRosso,0.016233766233766232
BloodImage_00032.jpeg,Piastrina,198,298,8,8,40.0,24.4853,0.838416,1.0,167.769,158.423,162.788,11.4045,10.3056,9.64432,0.952381,0.625,Rumore,0.006487488415199258
BloodImage_00032.jpeg,Piastrina,12,219,6,7,18.0,17.3137,0.754575,0.857143,172.462,128.577,165.654,8.45909,2.84433,3.93155,0.9,0.428571,Rumore,0.0
BloodImage_00032.jpeg,Piastrina,128,205,7,7,26.5,19.8995,0.840953,1.0,173.722,165.417,159.306,7.36211,4.43706,6.95549,0.963636,0.540816,Rumore,0.0
BloodImage_00032.jpeg,Piastrina,115,125,8,6,12.0,20.1421,0.371689,1.33333,195.476,150.048,150.0,2.49989,1.70367,1.79947,0.615385,0.25,Piastrina,0.02745995423340961
BloodImage_00032.jpeg,Piastrina,608,109,9,18,86.5,44.3848,0.55177,0.5,187.701,119.486,141.112,6.22058,8.44594,7.34125,0.856436,0.533951,Rumore,0.0
BloodImage_00032.jpeg,Piastrina,333,109,21,23,181.0,120.569,0.156466,0.913043,170.175,124.509,158.449,17.5645,8.08567,8.53547,0.489851,0.374741,GlobuloRosso,0.04181818181818182
BloodImage_00032.jpeg,Piastrina,612,101,4,7,12.5,16.2426,0.595397,0.571429,183.952,147.857,160.905,4.39129,4.97887,4.1393,0.892857,0.446429,Rumore,0.0
BloodImage_00032.jpeg,Piastrina,10,94,8,8,32.0,22.1421,0.820202,1.0,182.024,134.31,164.5,3.79529,5.97012,3.89902,0.969697,0.5,Rumore,0.0
BloodImage_00032.jpeg,Piastrina,600,84,9,8,36.5,24.7279,0.750114,1.125,170.812,137.979,170.354,3.71178,3.36334,2.602,0.901235,0.506944,Rumore,0.0
BloodImage_00032.jpeg,Piastrina,0,78,3,6,8.5,12.2426,0.712654,0.5,154.733,142.667,166.333,1.76887,3.94405,2.59915,1.0,0.472222,Rumore,0.0
BloodImage_00032.jpeg,Piastrina,592,15,9,9,19.5,32.3848,0.233648,1.0,146.765,147.676,159.088,4.65301,2.98743,2.4539,0.443182,0.240741,Rumore,0.0
BloodImage_00032.jpeg,GlobuloRosso,57,0,23,80,1318.0,184.426,0.486944,0.2875,146.714,152.148,173.792,10.9677,11.5788,5.18246,0.97702,0.716304,GlobuloRosso,0.18110236220472442
BloodImage_00032.jpeg,GlobuloRosso,0,0,25,80,1445.0,190.77,0.498953,0.3125,153.513,145.452,169.646,15.5906,11.41,6.07136,0.970776,0.7225,Rumore,0.0
BloodImage_00032.jpeg,GlobuloRosso,75,0,80,80,5860.0,301.941,0.807724,1.0,140.51,140.666,171.531,8.77844,7.35476,3.41975,0.994907,0.915625,GlobuloRosso,0.626362735381566
BloodImage_00032.jpeg,GlobuloRosso,193,23,65,48,2245.5,193.782,0.751445,1.35417,172.147,153.191,175.545,6.77545,7.16876,3.94638,0.937774,0.719712,GlobuloRosso,0.3939393939393939
BloodImage_00032.jpeg,GlobuloRosso,57,19,23,64,1029.5,156.527,0.528029,0.359375,144.413,150.898,173.786,9.96923,12.0025,4.97672,0.977219,0.699389,GlobuloRosso,0.14705294705294705
BloodImage_00032.jpeg,GlobuloRosso,0,19,49,80,1596.0,281.054,0.253901,0.6125,159.1,150.982,172.966,17.0777,15.3622,8.67931,0.586657,0.407143,Rumore,0.0
BloodImage_00032.jpeg,GlobuloRosso,580,31,60,80,3063.0,302.368,0.421004,0.75,170.032,164.087,183.72,8.87448,8.22997,5.70472,0.822613,0.638125,Rumore,0.0
BloodImage_00032.jpeg,GlobuloRosso,311,76,68,68,3727.5,240.953,0.806792,1.0,171.154,162.245,184.353,13.0402,12.0578,8.65957,0.977577,0.80612,GlobuloRosso,0.40034632034632034
BloodImage_00032.jpeg,GlobuloRosso,0,80,59,80,3704.0,263.882,0.668437,0.7375,165.877,161.079,178.749,9.78053,8.52335,5.15169,0.955994,0.784746,Rumore,0.007386130488305293
BloodImage_00032.jpeg,GlobuloRosso,581,97,59,74,3013.5,261.439,0.554041,0.797297,171.965,162.638,178.833,10.8063,12.1855,11.8611,0.85453,0.69022,GlobuloRosso,0.13055555555555556
BloodImage_00032.jpeg,GlobuloRosso,455,106,80,80,6063.0,308.971,0.798111,1.0,150.618,147.189,178.907,12.8423,6.541,4.69677,0.997614,0.947344,GlobuloRosso,0.577353120552958
BloodImage_00032.jpeg,GlobuloRosso,494,144,80,80,3954.5,302.811,0.541948,1.0,153.843,152.27,181.048,11.8823,8.64452,3.91253,0.87751,0.617891,GlobuloRosso,0.3891116989504224
BloodImage_00032.jpeg,GlobuloRosso,419,160,80,80,5996.0,309.799,0.785076,1.0,148.226,151.414,179.001,7.81177,6.53183,4.30767,0.990665,0.936875,GlobuloRosso,0.6153846153846154
BloodImage_00032.jpeg,GlobuloRosso,366,193,80,80,5494.5,290.125,0.820291,1.0,157.044,156.784,183.964,7.77703,5.32156,3.76302,0.981687,0.858516,GlobuloRosso,0.6153846153846154
BloodImage_00032.jpeg,GlobuloRosso,203,242,69,53,1960.5,293.037,0.286902,1.30189,170.937,165.592,187.484,7.2566,5.33341,4.06467,0.71525,0.536095,GlobuloRosso,0.4240491651205937
BloodImage_00032.jpeg,GlobuloRosso,10,225,80,80,4946.0,315.054,0.626173,1.0,154.06,152.615,178.824,11.0833,9.33352,5.41945,0.906276,0.772813,GlobuloRosso,0.16333495855680155
BloodImage_00032.jpeg,GlobuloRosso,92,251,68,75,4322.5,265.497,0.770591,0.906667,174.511,158.913,176.345,12.4683,11.1151,9.94072,0.983616,0.847549,GlobuloRosso,0.4019546027742749
BloodImage_00032.jpeg,GlobuloRosso,560,254,64,80,3325.0,320.108,0.407765,0.8,167.887,163.404,186.755,7.47914,6.06784,3.12621,0.827835,0.649414,GlobuloRosso,0.56756457155526
BloodImage_00032.jpeg,GlobuloRosso,244,259,80,80,2575.5,407.747,0.194666,1.0,170.702,164.851,189.388,9.18131,7.76582,4.8701,0.556865,0.402422,GlobuloRosso,0.40784313725490196
BloodImage_00032.jpeg,GlobuloRosso,431,300,80,62,2296.0,323.48,0.275731,1.29032,165.056,164.399,189.541,7.60957,5.21467,3.93691,0.631029,0.462903,GlobuloRosso,0.4096638655462185
BloodImage_00032.jpeg,GlobuloRosso,0,288,80,47,1251.0,256.309,0.239299,1.70213,162.982,166.136,182.051,9.36771,9.95822,5.91345,0.497218,0.332713,GlobuloRosso,0.09376246841335284
BloodImage_00032.jpeg,GlobuloRosso,248,307,29,61,637.5,203.924,0.192643,0.47541,170.065,168.162,193.842,7.27699,4.02449,3.39569,0.457481,0.360373,GlobuloRosso,0.15316017316017316
BloodImage_00032.jpeg,GlobuloRosso,431,334,80,49,2219.5,298.551,0.312916,1.63265,163.648,164.721,189.346,7.55202,6.17595,4.29729,0.736397,0.566199,GlobuloRosso,0.4465996728207525
BloodImage_00032.jpeg,GlobuloRosso,93,345,77,80,5459.0,301.74,0.753454,0.9625,162.059,151.171,174.987,12.8722,10.3149,8.03207,0.976391,0.886201,GlobuloRosso,0.4188766489868081
BloodImage_00032.jpeg,GlobuloRosso,359,384,72,51,2331.5,244.953,0.488291,1.41176,163.193,159.22,191.105,10.4547,11.6096,7.52229,0.877163,0.63494,GlobuloRosso,0.2695045871559633
BloodImage_00032.jpeg,GlobuloRosso,141,372,63,63,3343.0,226.569,0.818365,1.0,172.839,153.451,176.273,13.841,11.4765,8.41922,0.986427,0.842278,GlobuloRosso,0.26988984088127294
BloodImage_00032.jpeg,GlobuloRosso,358,408,51,57,2278.5,194.669,0.755553,0.894737,155.777,158.951,189.453,7.33982,8.16146,4.5967,0.967311,0.783798,GlobuloRosso,0.2133577981651376
BloodImage_00032.jpeg,GlobuloRosso,468,423,75,57,3623.0,242.569,0.773765,1.31579,155.859,154.552,181.763,9.19313,7.6608,7.54247,0.97655,0.847485,GlobuloRosso,0.4655803126039242
BloodImage_00032.jpeg,GlobuloRosso,0,439,80,41,3094.5,232.728,0.717965,1.95122,152.845,155.324,179.498,11.8717,8.92271,5.44278,0.996618,0.943445,GlobuloRosso,0.3139904610492846
BloodImage_00034.jpeg,GlobuloBianco,318,353,108,116,8744.5,407.747,0.660941,0.931034,210.439,129.395,155.114,12.6123,18.4887,19.98,0.901774,0.697996,GlobuloBianco,0.6613175675675675
BloodImage_00034.jpeg,GlobuloBianco,375,184,161,168,20410.0,551.671,0.842738,0.958333,205.436,137.274,143.807,6.84766,16.9216,13.9925,0.98092,0.754584,GlobuloBianco,0.7873318973045351
BloodImage_00034.jpeg,Piastrina,184,478,33,2,26.0,70.1421,0.0664087,16.5,196.55,182.233,206.183,2.64213,3.65316,2.34159,0.8125,0.393939,Rumore,0.0
BloodImage_00034.jpeg,Piastrina,115,422,9,8,23.0,36.1421,0.221264,1.125,156.925,127.1,166.925,12.8129,2.87054,3.58739,0.484211,0.319444,Rumore,0.008928571428571428
BloodImage_00034.jpeg,Piastrina,635,395,5,7,17.5,19.0711,0.604641,0.714286,154.407,142.519,190.37,7.88463,5.20947,6.2725,0.875,0.5,Rumore,0.0036730945821854912
BloodImage_00034.jpeg,Piastrina,49,363,25,9,109.0,63.4558,0.340168,2.77778,182.036,158.362,184.522,5.62527,3.18498,2.24647,0.736486,0.484444,GlobuloRosso,0.018142235123367198
BloodImage_00034.jpeg,Piastrina,204,290,14,20,163.0,54.6274,0.686398,0.7,174.016,163.266,201.59,16.6585,24.2192,15.3088,0.898072,0.582143,GlobuloRosso,0.016425265044049574
BloodImage_00034.jpeg,Piastrina,20,266,12,11,52.0,34.9706,0.534328,1.09091,166.912,161.074,174.162,6.17808,7.3451,5.75124,0.781955,0.393939,Rumore,0.0
BloodImage_00034.jpeg,Piastrina,585,38,7,13,50.0,30.9706,0.655061,0.538462,168.203,164.328,183.984,8.75211,5.03132,5.82691,0.909091,0.549451,GlobuloRosso,0.011168384879725086
BloodImage_00034.jpeg,Piastrina,597,16,4,7,14.0,17.6569,0.564302,0.571429,145.13,142.696,169.565,2.45489,2.69355,3.39854,0.823529,0.5,Rumore,0.003436426116838488
BloodImage_00034.jpeg,Piastrina,592,16,4,8,14.0,18.4853,0.514856,0.5,142.87,140.565,167.739,3.18016,3.37286,3.54128,0.823529,0.4375,Rumore,0.0039273441335297005
BloodImage_00034.jpeg,GlobuloRosso,0,0,80,80,5763.0,321.113,0.702334,1.0,140.461,141.508,176.227,12.1387,9.37708,4.85558,0.959141,0.900469,Rumore,0.0
BloodImage_00034.jpeg,GlobuloRosso,590,0,50,48,1404.0,200.627,0.438325,1.04167,149.846,156.049,186.163,11.5709,10.2064,6.82641,0.716327,0.585,GlobuloRosso,0.056490384615384616
BloodImage_00034.jpeg,GlobuloRosso,69,0,80,80,3279.5,460.551,0.194295,1.0,160.415,157.049,182.228,8.10828,8.46579,5.8482,0.574142,0.512422,GlobuloRosso,0.2352889513437555
BloodImage_00034.jpeg,GlobuloRosso,535,0,80,80,4710.0,304.083,0.640097,1.0,152.1,153.303,184.614,11.3428,12.1261,10.8345,0.897827,0.735938,GlobuloRosso,0.5719070772555376
BloodImage_00034.jpeg,GlobuloRosso,245,0,80,80,5840.5,358.669,0.570522,1.0,149.349,155.834,186.789,8.61688,7.33669,4.947,0.935828,0.912578,GlobuloRosso,0.22681345196802896
BloodImage_00034.jpeg,GlobuloRosso,0,7,80,80,5698.5,307.355,0.758034,1.0,140.402,140.984,175.979,12.3293,9.4492,4.83763,0.967405,0.890391,Rumore,0.007019303083479569
BloodImage_00034.jpeg,GlobuloRosso,89,15,80,80,4134.5,330.468,0.475745,1.0,157.956,158.285,184.753,11.1955,12.7291,8.49734,0.792353,0.646016,GlobuloRosso,0.5220214262525701
BloodImage_00034.jpeg,GlobuloRosso,208,25,80,80,4982.5,308.811,0.656555,1.0,152.626,156.475,186.826,7.8333,9.01703,7.32707,0.943655,0.778516,GlobuloRosso,0.10594467333725721
BloodImage_00034.jpeg,GlobuloRosso,138,40,80,80,5741.0,334.426,0.645054,1.0,145.78,147.297,180.944,10.1815,8.63383,4.54943,0.93494,0.897031,GlobuloRosso,0.6643046944198405
BloodImage_00034.jpeg,GlobuloRosso,286,47,80,80,5578.0,362.225,0.534233,1.0,146.058,151.388,184.939,7.98645,6.38034,4.18237,0.893767,0.871563,GlobuloRosso,0.5719806763285025
BloodImage_00034.jpeg,GlobuloRosso,468,60,80,80,5204.0,294.912,0.751905,1.0,140.711,145.355,183.834,10.3001,8.53076,4.135,0.989448,0.813125,GlobuloRosso,0.5351429956374212
BloodImage_00034.jpeg,GlobuloRosso,409,67,80,80,5808.5,299.012,0.816387,1.0,140.466,144.426,182.7,9.7281,5.74372,3.42585,0.990367,0.907578,GlobuloRosso,0.6783253842077371
BloodImage_00034.jpeg,GlobuloRosso,357,98,80,80,5809.5,297.841,0.822964,1.0,144.158,146.536,182.128,9.44653,5.49496,3.92719,0.987926,0.907734,GlobuloRosso,0.6642143983184445
BloodImage_00034.jpeg,GlobuloRosso,262,136,80,77,5331.5,287.154,0.81251,1.03896,144.067,150.107,185.019,9.12156,6.1287,3.39957,0.990433,0.865503,Rumore,0.0
BloodImage_00034.jpeg,GlobuloRosso,162,155,80,80,5914.0,292.569,0.868232,1.0,149.025,149.454,183.317,11.9922,5.34278,4.3317,0.996966,0.924063,GlobuloRosso,0.3463203463203463
BloodImage_00034.jpeg,GlobuloRosso,162,228,56,80,2639.0,340.451,0.286115,0.7,158.273,157.913,184.991,9.06265,9.78417,8.16844,0.698148,0.589063,GlobuloRosso,0.11413043478260869
BloodImage_00034.jpeg,GlobuloRosso,226,281,63,75,2791.5,276.61,0.45847,0.84,160.369,158.201,194.745,11.0406,7.80798,7.69989,0.819343,0.590794,GlobuloRosso,0.34167904903417534
BloodImage_00034.jpeg,GlobuloRosso,106,328,76,46,1421.0,243.137,0.302066,1.65217,176.18,166.451,194.938,8.14085,2.56368,3.02123,0.615285,0.406465,GlobuloRosso,0.27666983222538777
BloodImage_00034.jpeg,GlobuloRosso,565,310,68,68,3939.5,244.811,0.826016,1.0,148.822,144.885,183.144,15.3726,8.60809,5.73599,0.991194,0.851968,GlobuloRosso,0.49592449592449594
BloodImage_00034.jpeg,GlobuloRosso,189,312,80,80,4299.0,307.823,0.57013,1.0,154.659,158.218,194.42,7.71977,9.59365,9.9642,0.908976,0.671719,GlobuloRosso,0.33572492216055233
BloodImage_00034.jpeg,GlobuloRosso,19,362,80,45,1872.0,291.48,0.276884,1.77778,168.36,158.899,185.048,12.0749,7.60293,5.84034,0.633503,0.52,GlobuloRosso,0.29027576197387517
BloodImage_00034.jpeg,GlobuloRosso,243,329,51,73,2231.0,304.167,0.303031,0.69863,157.933,162.192,197.637,7.13245,6.44356,4.27574,0.734727,0.599248,GlobuloRosso,0.27433694434067984
BloodImage_00034.jpeg,GlobuloRosso,578,362,62,80,3729.0,266.912,0.657759,0.775,142.448,147.463,183.738,8.79379,9.10213,7.34144,0.952126,0.751815,GlobuloRosso,0.6340956340956341
BloodImage_00034.jpeg,GlobuloRosso,67,389,13,64,407.0,151.598,0.222545,0.203125,160.046,163.492,189.232,4.72397,6.02427,4.01337,0.680602,0.489183,GlobuloRosso,0.07206555796577488
BloodImage_00034.jpeg,GlobuloRosso,7,373,51,77,1656.5,220.066,0.429829,0.662338,163.856,159.89,182.559,7.40813,8.06725,5.19647,0.776788,0.421823,GlobuloRosso,0.3166424770198355
BloodImage_00034.jpeg,GlobuloRosso,74,439,80,41,2857.5,275.841,0.471932,1.95122,155.677,156.222,187.476,9.28382,8.08079,8.14221,0.921923,0.871189,GlobuloRosso,0.3929273084479371
BloodImage_00036.jpeg,GlobuloBianco,118,271,144,119,10658.5,638.198,0.328848,1.21008,206.305,125.73,145.479,9.86759,18.6602,14.7874,0.793634,0.621995,GlobuloBianco,0.5259668508287293
BloodImage_00036.jpeg,Piastrina,421,323,9,8,48.0,27.6569,0.78858,1.125,187.516,187.21,182.435,5.02812,5.05179,5.15758,0.941176,0.666667,Rumore,0.0
BloodImage_00036.jpeg,Piastrina,545,162,8,12,51.0,32.4853,0.607305,0.666667,155.0,128.06,174.418,9.51668,7.54861,8.18836,0.894737,0.53125,Rumore,0.008321775312066574
